"cause","exposure","mean","lower","upper"
"cvd_ihd",5.1,1.0893799400533,1.06525671667963,1.11355921103784
"cvd_ihd",5.2,1.09112860558985,1.06651816926031,1.11580382104104
"cvd_ihd",5.3,1.09287697296686,1.06777884218007,1.11804890515206
"cvd_ihd",5.4,1.09462503401485,1.06903873095757,1.12029445127232
"cvd_ihd",5.5,1.09637278056545,1.07029783111755,1.1225404472933
"cvd_ihd",5.6,1.09812020445146,1.07155613819096,1.12478688109676
"cvd_ihd",5.7,1.09986729750696,1.07281364771492,1.1270337405549
"cvd_ihd",5.8,1.10161405156741,1.07407035523279,1.1292810135305
"cvd_ihd",5.9,1.10336045846973,1.07532625629423,1.13152868787708
"cvd_ihd",6,1.10510651005239,1.07658134645517,1.13377675143908
"cvd_ihd",6.1,1.10685219815554,1.07783562127793,1.13602519205205
"cvd_ihd",6.2,1.10859751462106,1.07908907633119,1.13827399754276
"cvd_ihd",6.3,1.11034245129267,1.08034170719007,1.14052315572939
"cvd_ihd",6.4,1.11208700001604,1.08159350943612,1.14277265442171
"cvd_ihd",6.5,1.11383115263885,1.08284447865742,1.14502248142121
"cvd_ihd",6.6,1.11557490101093,1.08409461044856,1.1472726245213
"cvd_ihd",6.7,1.1173182369843,1.0853439004107,1.14952307150746
"cvd_ihd",6.8,1.11906115241331,1.0865923441516,1.1517738101574
"cvd_ihd",6.9,1.12080363915471,1.08783993728568,1.15402482824123
"cvd_ihd",7,1.12254568906775,1.08908667543402,1.15627611352162
"cvd_ihd",7.1,1.12428729401425,1.0903325542244,1.15852765375398
"cvd_ihd",7.2,1.12602844585874,1.09157756929137,1.16077943668661
"cvd_ihd",7.3,1.12776913646852,1.09282171627625,1.16303145006088
"cvd_ihd",7.4,1.12950935771377,1.09406499082719,1.16528368161136
"cvd_ihd",7.5,1.1312491014676,1.09530738859917,1.16753611906605
"cvd_ihd",7.6,1.13298835960622,1.09654890525408,1.16978875014648
"cvd_ihd",7.7,1.13472712400897,1.09778953646072,1.17204156256793
"cvd_ihd",7.8,1.13646538656258,1.09902927789784,1.17429454404493
"cvd_ihd",7.9,1.13820313925964,1.1002681253242,1.17654768241903
"cvd_ihd",8,1.13994037420337,1.10150607458188,1.17880096566529
"cvd_ihd",8.1,1.14167708350682,1.10274312152423,1.18105438176171
"cvd_ihd",8.2,1.14341325928799,1.1039792620124,1.18330791868303
"cvd_ihd",8.3,1.14514889366994,1.10521449191536,1.18556156440086
"cvd_ihd",8.4,1.14688397878087,1.10644880710994,1.18781530688387
"cvd_ihd",8.5,1.14861850675424,1.10768220348089,1.19006913409795
"cvd_ihd",8.6,1.15035246972881,1.10891467692084,1.19232303400638
"cvd_ihd",8.7,1.15208585984879,1.11014622333044,1.19457699456999
"cvd_ihd",8.8,1.15381866926389,1.11137683861828,1.19683100374734
"cvd_ihd",8.9,1.15555089012942,1.11260651870101,1.19908504949486
"cvd_ihd",9,1.15728251460638,1.11383525950332,1.20133911976705
"cvd_ihd",9.1,1.15901353486157,1.11506305695801,1.20359320251662
"cvd_ihd",9.2,1.16074394306766,1.11628990700597,1.20584728569468
"cvd_ihd",9.3,1.16247373140326,1.11751580559628,1.20810135725086
"cvd_ihd",9.4,1.16420289205306,1.11874074868618,1.21035540513355
"cvd_ihd",9.5,1.16593141720789,1.11996473224115,1.21260941729
"cvd_ihd",9.6,1.16765929906481,1.1211877522349,1.21486338166651
"cvd_ihd",9.7,1.16938652982719,1.12240980464943,1.21711728620862
"cvd_ihd",9.8,1.17111310170484,1.12363088547506,1.21937111886122
"cvd_ihd",9.9,1.17283900691404,1.12485099071044,1.22162486756878
"cvd_ihd",10,1.1745642376777,1.12607011636261,1.22387852027546
"cvd_ihd",11,1.19177774948076,1.13820662674489,1.24640712136438
"cvd_ihd",12,1.20891547289906,1.1502409610669,1.26891307396637
"cvd_ihd",13,1.22597009234471,1.16216950462225,1.29138479295567
"cvd_ihd",14,1.242934406063,1.17398874938011,1.31381077044337
"cvd_ihd",15,1.25980132473812,1.1856952897581,1.33617957935345
"cvd_ihd",16,1.27656387941864,1.19728582500013,1.35847988922803
"cvd_ihd",17,1.29321522919456,1.20875716140685,1.38070048174451
"cvd_ihd",18,1.30974866861247,1.22010621441596,1.40283026591109
"cvd_ihd",19,1.32615762158438,1.23133000149586,1.42485827511947
"cvd_ihd",20,1.34243554222735,1.24242557193614,1.44677353841425
"cvd_ihd",21,1.35857596752332,1.25339004109049,1.46856515462681
"cvd_ihd",22,1.37457255782827,1.26422061574454,1.49022235116187
"cvd_ihd",23,1.39041911861366,1.27491460639119,1.51173451805696
"cvd_ihd",24,1.40610961830276,1.28546943671543,1.53309123704618
"cvd_ihd",25,1.42163819397414,1.29588264485477,1.55428229426183
"cvd_ihd",26,1.43699915671774,1.30615188448781,1.57529769240438
"cvd_ihd",27,1.45218699668417,1.31627492578305,1.59612766242418
"cvd_ihd",28,1.46719638782318,1.32624965620934,1.61676267469776
"cvd_ihd",29,1.48202219230786,1.33607408120916,1.63719344968373
"cvd_ihd",30,1.49665947376026,1.34574633075359,1.65741098065338
"cvd_ihd",31,1.51110350890481,1.35526466484093,1.67740655430657
"cvd_ihd",32,1.52534962347705,1.36462736364933,1.69717152731694
"cvd_ihd",33,1.53939326085669,1.37383277184271,1.71669742369509
"cvd_ihd",34,1.55323003295419,1.38287933061955,1.73597600855475
"cvd_ihd",35,1.56685570394098,1.39176556558318,1.75499926878709
"cvd_ihd",36,1.58026623379057,1.40049011371765,1.77375947707393
"cvd_ihd",37,1.59345778343832,1.4090517251568,1.792249202628
"cvd_ihd",38,1.60642664680003,1.41744921769969,1.81046121904151
"cvd_ihd",39,1.61916922873388,1.42568146166314,1.82838847561943
"cvd_ihd",40,1.63168213937671,1.43374743990811,1.84602423244601
"cvd_ihd",41,1.64396223850352,1.44164627501686,1.8633621261298
"cvd_ihd",42,1.65600672202046,1.44937728322338,1.88039629565447
"cvd_ihd",43,1.66781303912363,1.45693991942701,1.89712126915079
"cvd_ihd",44,1.67937900628685,1.46433384869463,1.91353212877482
"cvd_ihd",45,1.69070368254039,1.47155950230959,1.92962575960015
"cvd_ihd",46,1.70178678890972,1.47861770148625,1.9454000358007
"cvd_ihd",47,1.7126279645728,1.48550918200669,1.96085276565706
"cvd_ihd",48,1.72322592678933,1.49223406311664,1.97598048959422
"cvd_ihd",49,1.73357934689184,1.49879240788004,1.9907797231004
"cvd_ihd",50,1.74368705663217,1.50518435439536,2.0052472513526
"cvd_ihd",51,1.75354793219627,1.51141004235353,2.01937996394026
"cvd_ihd",52,1.76316093420878,1.51746963857362,2.0331749122368
"cvd_ihd",53,1.77252520741656,1.52336339982871,2.04662945298817
"cvd_ihd",54,1.78164008477906,1.52909167509534,2.05974125528532
"cvd_ihd",55,1.79050509545561,1.53465491027642,2.0725083130813
"cvd_ihd",56,1.79912026093025,1.54005383338048,2.08492937332615
"cvd_ihd",57,1.80748615368253,1.54528948977488,2.09700402379419
"cvd_ihd",58,1.81560354344812,1.55036301974008,2.10873218492678
"cvd_ihd",59,1.82347330021468,1.5552755980238,2.12011396976682
"cvd_ihd",60,1.83109644652576,1.56002846690577,2.13114975924332
"cvd_ihd",61,1.83847439819266,1.56462308630345,2.14184055097665
"cvd_ihd",62,1.84560940469811,1.56906140705731,2.15218859960915
"cvd_ihd",63,1.85250402518838,1.57334554364487,2.16219665964453
"cvd_ihd",64,1.85916104844328,1.57747772462451,2.17186786929811
"cvd_ihd",65,1.86558418385031,1.58146072130927,2.18120675508453
"cvd_ihd",66,1.87177790349999,1.58529774841288,2.19021900521881
"cvd_ihd",67,1.87774679564497,1.58899206321734,2.19891052970881
"cvd_ihd",68,1.88349555670102,1.59254696173077,2.20728744690942
"cvd_ihd",69,1.88902904807226,1.59596581488222,2.21535616460316
"cvd_ihd",70,1.89435229114211,1.59925206636524,2.22312337116957
"cvd_ihd",71,1.89947046045391,1.60240922937304,2.23059602407477
"cvd_ihd",72,1.90438887696879,1.60544088339117,2.23778133843554
"cvd_ihd",73,1.90911298294888,1.60835065968255,2.24468674868719
"cvd_ihd",74,1.91364821326308,1.61114216308896,2.25131971861537
"cvd_ihd",75,1.91799998264212,1.61381896541731,2.25768772054477
"cvd_ihd",76,1.92217379745114,1.61638467531817,2.26379839690656
"cvd_ihd",77,1.92617527184864,1.6188429491407,2.26965958227657
"cvd_ihd",78,1.93001020555862,1.62119753954563,2.27527941582591
"cvd_ihd",79,1.93368463336419,1.62345232659083,2.28066641263086
"cvd_ihd",80,1.93720469938238,1.62561124127923,2.28582927811848
"cvd_ihd",81,1.94057663889615,1.62767825525497,2.29077687991216
"cvd_ihd",82,1.94380676558426,1.62965737381053,2.29551822758409
"cvd_ihd",83,1.94690137804816,1.63155257947059,2.30006233389365
"cvd_ihd",84,1.94986677561194,1.63336784256777,2.30441823633938
"cvd_ihd",85,1.95270918347237,1.63510707628707,2.30859488562254
"cvd_ihd",86,1.95543403472805,1.63677369849485,2.31260008852499
"cvd_ihd",87,1.95804554392534,1.63837037271634,2.31643987766684
"cvd_ihd",88,1.96054726925449,1.6398993536471,2.32011933476063
"cvd_ihd",89,1.96294271635807,1.64136285715227,2.32364347685623
"cvd_ihd",90,1.96523542843275,1.64276311572191,2.32701738814515
"cvd_ihd",91,1.96742898420753,1.64410237756148,2.33024621638682
"cvd_ihd",92,1.96952699598217,1.6453829057113,2.33333516943609
"cvd_ihd",93,1.97153309573234,1.64660696987749,2.33628949420854
"cvd_ihd",94,1.97345082530986,1.6477767797726,2.33911431435352
"cvd_ihd",95,1.97528368512848,1.64889451518742,2.34181470126961
"cvd_ihd",96,1.97703520044868,1.6499623667213,2.34439577118788
"cvd_ihd",97,1.97870891998515,1.65098253518998,2.3468626826404
"cvd_ihd",98,1.98030842240096,1.6519572358295,2.34922064557275
"cvd_ihd",99,1.98183725745341,1.65288866267554,2.35147483412487
"cvd_ihd",100,1.98329890718592,1.65377896518707,2.35363032890795
"cvd_ihd",101,1.98469686683875,1.65463029778227,2.35569223584718
"cvd_ihd",102,1.98603459862765,1.65544479190104,2.35766561761154
"cvd_ihd",103,1.98731521064585,1.65622436077282,2.35955501942426
"cvd_ihd",104,1.98854150747852,1.65697073059538,2.36136454304071
"cvd_ihd",105,1.98971608736582,1.6576854999706,2.36309798955441
"cvd_ihd",106,1.99084153036642,1.65837025461679,2.36475913669261
"cvd_ihd",107,1.99192042652414,1.65902658463001,2.36635178015588
"cvd_ihd",108,1.99295537514237,1.65965608415025,2.36787973234342
"cvd_ihd",109,1.99394890984905,1.66026030589477,2.36934671151014
"cvd_ihd",110,1.9949028855522,1.66084038853796,2.37075543620005
"cvd_ihd",111,1.9958189662705,1.66139735364966,2.37210834503956
"cvd_ihd",112,1.99669852620042,1.6619320456948,2.37340745034389
"cvd_ihd",113,1.99754277486779,1.66244520826245,2.37465452268213
"cvd_ihd",114,1.99835291417445,1.66293757960977,2.37585132269349
"cvd_ihd",115,1.99913014989951,1.66340989969135,2.37699961800334
"cvd_ihd",116,1.99987569149033,1.66386291006718,2.37810118284788
"cvd_ihd",117,2.00059075186068,1.66429735381398,2.37915779771176
"cvd_ihd",118,2.00127652623473,1.66471396270607,2.38017121800089
"cvd_ihd",119,2.00193407587636,1.6651133866284,2.38114300212987
"cvd_ihd",120,2.00256440970811,1.66549624321589,2.38207463203003
"cvd_ihd",121,2.00316853898911,1.66586315109965,2.38296759389522
"cvd_ihd",122,2.00374747732486,1.66621472993641,2.38382337815176
"cvd_ihd",123,2.00430224053352,1.66655160034976,2.38464347921776
"cvd_ihd",124,2.00483384651732,1.66687438387389,2.38542939527176
"cvd_ihd",125,2.0053432871037,1.66718368587854,2.3861825865798
"cvd_ihd",126,2.00583143147687,1.66748003697064,2.38690433266076
"cvd_ihd",127,2.00629911588362,1.66776394749267,2.38759586484751
"cvd_ihd",128,2.00674717307681,1.66803592541723,2.38825840978347
"cvd_ihd",129,2.00717633919399,1.66829641984155,2.38889305168393
"cvd_ihd",130,2.00758722799515,1.66854580538305,2.38950069417661
"cvd_ihd",131,2.00798043731416,1.66878444681653,2.39008221767506
"cvd_ihd",132,2.0083565658866,1.6690127092985,2.3906385042435
"cvd_ihd",133,2.00871620060936,1.66923095064507,2.3911704187358
"cvd_ihd",134,2.00905989658147,1.6694395092313,2.39167877925296
"cvd_ihd",135,2.00938818551039,1.6696387091048,2.39216436955297
"cvd_ihd",136,2.00970161221092,1.66982888214189,2.39262799302057
"cvd_ihd",137,2.01000069738946,1.67001034547359,2.39307041760433
"cvd_ihd",138,2.01028587478319,1.67018336335853,2.39349228280559
"cvd_ihd",139,2.01055756087416,1.67034818949281,2.39389420278002
"cvd_ihd",140,2.0108161726586,1.67050507779677,2.39427679261221
"cvd_ihd",141,2.01106212761879,1.67065428240271,2.39464066826486
"cvd_ihd",142,2.01129584369567,1.67079605764292,2.39498644652946
"cvd_ihd",143,2.01151773926246,1.67093065803816,2.39531474497853
"cvd_ihd",144,2.01172823309904,1.67105833828648,2.39562618191953
"cvd_ihd",145,2.01192774436727,1.67117935325245,2.39592137635019
"cvd_ihd",146,2.01211669258719,1.67129395795676,2.39620094791559
"cvd_ihd",147,2.01229549576607,1.67140240644535,2.39646551413225
"cvd_ihd",148,2.01246454802634,1.67150493822462,2.39671565727692
"cvd_ihd",149,2.01262422682403,1.67160178264457,2.39695193505775
"cvd_ihd",150,2.01277490728214,1.67169316759598,2.39717490181566
"cvd_ihd",151,2.01291696394691,1.6717793205787,2.39738511111716
"cvd_ihd",152,2.01305077158713,1.67186046918926,2.39758311693159
"cvd_ihd",153,2.01317670517972,1.67193684111487,2.39776947360453
"cvd_ihd",154,2.01329513989443,1.67200866412677,2.39794473583023
"cvd_ihd",155,2.01340645107926,1.67207616607385,2.39810945862516
"cvd_ihd",156,2.01351101424657,1.67213957487658,2.39826419730294
"cvd_ihd",157,2.01360920505988,1.67219911852132,2.39840950745056
"cvd_ihd",158,2.01370139263693,1.67225502100135,2.39854593501337
"cvd_ihd",159,2.01378790692257,1.67230748253455,2.39867396800562
"cvd_ihd",160,2.01386906289102,1.67235669424234,2.39879407232167
"cvd_ihd",161,2.01394516309193,1.67240283969563,2.39890669550017
"cvd_ihd",162,2.01401649771727,1.67244609495718,2.39901226681948
"cvd_ihd",163,2.01408336099353,1.67248663852289,2.39911122155449
"cvd_ihd",164,2.01414604745811,1.67252464906493,2.3992039954636
"cvd_ihd",165,2.01420484764651,1.67256030281784,2.3992910184039
"cvd_ihd",166,2.01426000749585,1.67259374896402,2.39937265424645
"cvd_ihd",167,2.01431172829452,1.67262510960517,2.39944920079812
"cvd_ihd",168,2.01436019418266,1.6726544964386,2.39952093049931
"cvd_ihd",169,2.01440558100011,1.67268201612289,2.39958810351716
"cvd_ihd",170,2.01444806449434,1.67270777525534,2.39965097989237
"cvd_ihd",171,2.01448782044125,1.67273188044561,2.39970981971699
"cvd_ihd",172,2.01452502383389,1.6727544378243,2.39976488193298
"cvd_ihd",173,2.01455983168375,1.6727755426154,2.39981639887651
"cvd_ihd",174,2.0145923798377,1.67279527720692,2.39986457156577
"cvd_ihd",175,2.01462278998301,1.67281371539883,2.3999095800676
"cvd_ihd",176,2.01465118060316,1.67283092904606,2.39995159971184
"cvd_ihd",177,2.01467767019484,1.67284699000931,2.39999080585225
"cvd_ihd",178,2.0147023772668,1.67286197015451,2.40002737386438
"cvd_ihd",179,2.01472542033871,1.67287594135238,2.40006147914355
"cvd_ihd",180,2.01474691794018,1.67288897547794,2.40009329710305
"cvd_ihd",181,2.01476698860977,1.67290114441011,2.40012300317235
"cvd_ihd",182,2.0147857508941,1.67291252003133,2.40015077279548
"cvd_ihd",183,2.01480332334704,1.67292317422719,2.40017678142962
"cvd_ihd",184,2.01481982440921,1.67293317881352,2.40020120436645
"cvd_ihd",185,2.01483536455921,1.67294260077776,2.40022420511504
"cvd_ihd",186,2.01485003179697,1.67295149347783,2.40024591391575
"cvd_ihd",187,2.01486389841239,1.67295990074604,2.40026643775783
"cvd_ihd",188,2.0148770261083,1.6729678599953,2.40028586796172
"cvd_ihd",189,2.01488946780883,1.67297540331565,2.40030428285539
"cvd_ihd",190,2.01490126712147,1.67298255714816,2.40032174697794
"cvd_ihd",191,2.01491246332176,1.67298934530719,2.40033831845728
"cvd_ihd",192,2.01492307920617,1.67299578161576,2.40035403103114
"cvd_ihd",193,2.01493313434124,1.67300187793844,2.40036891365696
"cvd_ihd",194,2.01494265038001,1.67300764740467,2.40038299838069
"cvd_ihd",195,2.01495164897375,1.67301310314268,2.40039631724596
"cvd_ihd",196,2.01496015174068,1.6730182582605,2.40040890224771
"cvd_ihd",197,2.01496818030263,1.67302312586824,2.40042078538654
"cvd_ihd",198,2.01497575614927,1.67302771899576,2.40043199846761
"cvd_ihd",199,2.01498289726544,1.67303204854788,2.40044256810877
"cvd_ihd",200,2.01498961794361,1.6730361231907,2.40045251546296
"cvd_ihd",201,2.0149959329268,1.6730399518634,2.40046186235009
"cvd_ihd",202,2.01500187315915,1.67304355332756,2.40047065456976
"cvd_ihd",203,2.01500746190884,1.67304694169085,2.40047892656044
"cvd_ihd",204,2.01501271549119,1.67305012684546,2.40048670246973
"cvd_ihd",205,2.01501764979416,1.67305311842443,2.4004940058128
"cvd_ihd",206,2.01502227843166,1.67305592468202,2.40050085673903
"cvd_ihd",207,2.01502661648851,1.67305855476425,2.40050727757506
"cvd_ihd",208,2.01503067936489,1.67306101800826,2.40051329111436
"cvd_ihd",209,2.01503448246204,1.67306332375182,2.40051892015203
"cvd_ihd",210,2.01503804119444,1.67306548134067,2.40052418750288
"cvd_ihd",211,2.01504137098714,1.67306750012694,2.40052911599742
"cvd_ihd",212,2.01504448726568,1.67306938946301,2.40053372846692
"cvd_ihd",213,2.0150474054537,1.67307115870007,2.40053804773993
"cvd_ihd",214,2.01505014008696,1.67307281665102,2.40054209533087
"cvd_ihd",215,2.01505270343812,1.67307437075662,2.40054588940453
"cvd_ihd",216,2.015055107447,1.67307582825586,2.40054944763308
"cvd_ihd",217,2.01505736406197,1.67307719639286,2.4005527877014
"cvd_ihd",218,2.01505948498966,1.67307848226519,2.4005559269366
"cvd_ihd",219,2.0150614800267,1.6730796918124,2.40055887983876
"cvd_ihd",220,2.01506335809946,1.67308083044642,2.40056165961986
"cvd_ihd",221,2.01506512852472,1.67308190381586,2.40056428006985
"cvd_ihd",222,2.0150668008632,1.67308291771723,2.40056675533964
"cvd_ihd",223,2.01506838467922,1.67308387794918,2.40056909958556
"cvd_ihd",224,2.01506988953713,1.67308479031041,2.400571326964
"cvd_ihd",225,2.01507132500136,1.67308566059964,2.40057345163142
"cvd_ihd",226,2.01507270063681,1.67308649461589,2.40057548774507
"cvd_ihd",227,2.01507402601423,1.67308729816168,2.40057744947079
"cvd_ihd",228,2.01507530988738,1.67308807654425,2.40057934976523
"cvd_ihd",229,2.01507655629805,1.67308883221405,2.40058119461073
"cvd_ihd",230,2.0150777676077,1.67308956660279,2.40058298750254
"cvd_ihd",231,2.01507894615967,1.67309028113119,2.40058473190905
"cvd_ihd",232,2.01508009429073,1.673090977216,2.40058643128899
"cvd_ihd",233,2.01508121433778,1.67309165627401,2.40058808910122
"cvd_ihd",234,2.0150823086377,1.67309231972205,2.40058970880462
"cvd_ihd",235,2.01508337952738,1.67309296897692,2.40059129385808
"cvd_ihd",236,2.01508442934373,1.67309360545543,2.4005928477205
"cvd_ihd",237,2.01508546042369,1.67309423057443,2.40059437385086
"cvd_ihd",238,2.01508647542584,1.67309484594574,2.40059587618415
"cvd_ihd",239,2.01508747671247,1.67309545300159,2.40059735821689
"cvd_ihd",240,2.01508846561516,1.67309605254926,2.40059882191998
"cvd_ihd",241,2.01508944332979,1.6730966453138,2.40060026906346
"cvd_ihd",242,2.01509041102017,1.67309723200081,2.40060170136991
"cvd_ihd",243,2.01509136984808,1.67309781331463,2.40060312055892
"cvd_ihd",244,2.01509232096708,1.67309838995465,2.4006045283379
"cvd_ihd",245,2.01509326549928,1.67309896260118,2.40060592636771
"cvd_ihd",246,2.01509420442996,1.67309953185158,2.4006073161067
"cvd_ihd",247,2.01509513870502,1.6731000982793,2.4006086989549
"cvd_ihd",248,2.01509606927251,1.67310066245915,2.40061007631556
"cvd_ihd",249,2.01509699708099,1.67310122496621,2.4006114495927
"cvd_ihd",250,2.01509792307906,1.67310178637558,2.4006128201903
"cvd_ihd",251,2.01509884820229,1.67310234725448,2.40061418949319
"cvd_ihd",252,2.01509977306465,1.67310290797516,2.40061555841009
"cvd_ihd",253,2.01510069773549,1.67310346857964,2.40061692704366
"cvd_ihd",254,2.01510162212809,1.67310402901537,2.40061829526555
"cvd_ihd",255,2.01510254619157,1.67310458925148,2.40061966300043
"cvd_ihd",256,2.01510346989083,1.6731051492667,2.40062103019636
"cvd_ihd",257,2.01510439319111,1.67310570903996,2.40062239680189
"cvd_ihd",258,2.01510531605916,1.67310626855109,2.4006237627678
"cvd_ihd",259,2.01510623846209,1.67310682778015,2.40062512804541
"cvd_ihd",260,2.01510716036701,1.67310738670722,2.40062649258606
"cvd_ihd",261,2.01510808174106,1.67310794531236,2.40062785634107
"cvd_ihd",262,2.01510900255135,1.67310850357563,2.40062921926179
"cvd_ihd",263,2.015109922765,1.6731090614771,2.40063058129954
"cvd_ihd",264,2.01511084234912,1.67310961899684,2.40063194240566
"cvd_ihd",265,2.01511176127195,1.67311017611557,2.40063330253311
"cvd_ihd",266,2.01511267950892,1.67311073281842,2.40063466164553
"cvd_ihd",267,2.01511359703838,1.67311128909225,2.40063601971089
"cvd_ihd",268,2.01511451383871,1.67311184492395,2.40063737669718
"cvd_ihd",269,2.01511542988828,1.67311240030041,2.40063873257238
"cvd_ihd",270,2.01511634516544,1.67311295520852,2.40064008730446
"cvd_ihd",271,2.01511725964858,1.67311350963515,2.40064144086141
"cvd_ihd",272,2.01511817331605,1.67311406356719,2.4006427932112
"cvd_ihd",273,2.01511908614622,1.67311461699153,2.40064414432182
"cvd_ihd",274,2.01511999811746,1.67311516989506,2.40064549416125
"cvd_ihd",275,2.01512090920814,1.67311572226465,2.40064684269745
"cvd_ihd",276,2.01512181939661,1.67311627408719,2.40064818989842
"cvd_ihd",277,2.01512272866126,1.67311682534956,2.40064953573214
"cvd_ihd",278,2.01512363698044,1.67311737603865,2.40065088016657
"cvd_ihd",279,2.01512454433252,1.67311792614135,2.40065222316971
"cvd_ihd",280,2.01512545069587,1.67311847564453,2.40065356470953
"cvd_ihd",281,2.01512635604886,1.67311902453509,2.40065490475401
"cvd_ihd",282,2.01512726036985,1.67311957279991,2.40065624327112
"cvd_ihd",283,2.01512816363721,1.67312012042586,2.40065758022886
"cvd_ihd",284,2.0151290658293,1.67312066739985,2.4006589155952
"cvd_ihd",285,2.0151299669245,1.67312121370874,2.40066024933811
"cvd_ihd",286,2.01513086690116,1.67312175933943,2.40066158142558
"cvd_ihd",287,2.01513176573717,1.67312230427851,2.40066291182485
"cvd_ihd",288,2.01513266342333,1.67312284852039,2.40066424052234
"cvd_ihd",289,2.01513356005195,1.67312339212105,2.40066556765465
"cvd_ihd",290,2.01513445561804,1.67312393507746,2.4006668932144
"cvd_ihd",291,2.01513535012097,1.67312447738923,2.40066821720067
"cvd_ihd",292,2.01513624354916,1.67312501904935,2.4006695395963
"cvd_ihd",293,2.01513713588037,1.67312556004434,2.4006708603684
"cvd_ihd",294,2.015138027092,1.67312610036048,2.40067217948348
"cvd_ihd",295,2.01513891716392,1.67312663998558,2.40067349691178
"cvd_ihd",296,2.01513980607606,1.67312717890748,2.40067481262356
"cvd_ihd",297,2.0151406938056,1.67312771711233,2.40067612658507
"cvd_ihd",298,2.01514158030627,1.67312825457208,2.40067743872782
"cvd_ihd",299,2.01514246554648,1.67312879126759,2.40067874900505
"cvd_ihd",300,2.01514334950002,1.67312932718295,2.40068005737795
"cvd_ihd",301,2.01514423214065,1.67312986230227,2.40068136380769
"cvd_ihd",302,2.01514511344214,1.67313039660965,2.40068266825546
"cvd_ihd",303,2.01514599337828,1.67313093008918,2.40068397068243
"cvd_ihd",304,2.01514687192282,1.67313146272496,2.4006852710498
"cvd_ihd",305,2.01514774904954,1.6731319945011,2.40068656931871
"cvd_ihd",306,2.0151486247322,1.67313252540167,2.40068786545034
"cvd_ihd",307,2.01514949894456,1.67313305541078,2.40068915940585
"cvd_ihd",308,2.01515037166039,1.67313358451252,2.4006904511464
"cvd_ihd",309,2.01515124285344,1.67313411269098,2.40069174063316
"cvd_ihd",310,2.01515211249747,1.67313463993025,2.4006930278273
"cvd_ihd",311,2.01515298056627,1.67313516621443,2.40069431268997
"cvd_ihd",312,2.01515384703357,1.67313569152762,2.40069559518235
"cvd_ihd",313,2.01515471187316,1.67313621585391,2.4006968752656
"cvd_ihd",314,2.01515557505879,1.67313673917738,2.40069815290089
"cvd_ihd",315,2.01515643658529,1.67313726149491,2.40069942808056
"cvd_ihd",316,2.01515729672872,1.67313778297387,2.40070070121322
"cvd_ihd",317,2.01515815556624,1.67313830366102,2.40070197241306
"cvd_ihd",318,2.01515901307757,1.67313882354408,2.40070324165008
"cvd_ihd",319,2.01515986924245,1.67313934261078,2.40070450889429
"cvd_ihd",320,2.01516072404146,1.67313986084932,2.40070577411694
"cvd_ihd",321,2.01516157766323,1.67314037837407,2.40070703759723
"cvd_ihd",322,2.01516243025237,1.67314089527271,2.4007082995492
"cvd_ihd",323,2.0151632817991,1.6731414115393,2.40070955995838
"cvd_ihd",324,2.0151641323502,1.67314192720222,2.40071081889401
"cvd_ihd",325,2.01516498221724,1.67314244245034,2.40071207681726
"cvd_ihd",326,2.01516583159028,1.67314295739891,2.40071333400942
"cvd_ihd",327,2.01516668054002,1.67314347209078,2.40071459057518
"cvd_ihd",328,2.01516752913721,1.67314398656885,2.40071584661921
"cvd_ihd",329,2.01516837745255,1.67314450087598,2.4007171022462
"cvd_ihd",330,2.01516922554912,1.67314501505041,2.40071835754949
"cvd_ihd",331,2.01517007338476,1.67314552906659,2.40071961246669
"cvd_ihd",332,2.01517092093427,1.67314604290924,2.4007208669605
"cvd_ihd",333,2.01517176819318,1.67314655657564,2.40072212102429
"cvd_ihd",334,2.01517261515701,1.67314707006308,2.40072337465143
"cvd_ihd",335,2.01517346182126,1.67314758336883,2.40072462783529
"cvd_ihd",336,2.01517430818147,1.6731480964902,2.40072588056924
"cvd_ihd",337,2.01517515423316,1.67314860942445,2.40072713284665
"cvd_ihd",338,2.01517599997185,1.67314912216888,2.40072838466089
"cvd_ihd",339,2.01517684539304,1.67314963472076,2.40072963600532
"cvd_ihd",340,2.01517769049228,1.67315014707739,2.40073088687331
"cvd_ihd",341,2.01517853526506,1.67315065923604,2.40073213725823
"cvd_ihd",342,2.01517937970692,1.67315117119399,2.40073338715346
"cvd_ihd",343,2.01518022381337,1.67315168294855,2.40073463655235
"cvd_ihd",344,2.01518106758898,1.67315219450245,2.40073588546166
"cvd_ihd",345,2.01518191110316,1.6731527058978,2.40073713398414
"cvd_ihd",346,2.01518275457433,1.67315321726702,2.40073838244307
"cvd_ihd",347,2.01518359806794,1.67315372864978,2.40073963093535
"cvd_ihd",348,2.01518444162557,1.67315424007129,2.4007408795225
"cvd_ihd",349,2.01518528528879,1.67315475155675,2.40074212826603
"cvd_ihd",350,2.01518612909914,1.67315526313136,2.40074337722749
"cvd_ihd",351,2.0151869730478,1.67315577478975,2.40074462639376
"cvd_ihd",352,2.01518781702395,1.67315628646475,2.40074587560086
"cvd_ihd",353,2.01518866102182,1.67315679815285,2.4007471248402
"cvd_ihd",354,2.01518950504205,1.67315730985446,2.40074837411277
"cvd_ihd",355,2.01519034910822,1.67315782158385,2.40074962345346
"cvd_ihd",356,2.01519119324034,1.67315833335316,2.40075087289187
"cvd_ihd",357,2.01519203743981,1.67315884516325,2.4007521224301
